15.056	15.118	15.156	15.119	15.05	13.023	10.381	5.8174
15.652	15.798	16.25	15.733	14.492	13.288	10.397	5.8174
15.81	15.896	16.323	15.699	14.104	13.491	10.397	5.8174
14.991	14.925	15.487	14.784	14.073	13.394	10.409	5.8174
14.837	14.793	15.362	14.78	14.108	13.394	10.409	5.8174
15.236	15.202	15.63	15.133	14.144	14.492	10.86	5.8174
15.052	14.955	15.275	14.579	14.076	14.354	10.86	5.8174
15.292	15.246	15.532	14.994	14.531	16.008	11.047	5.8174
15.801	15.812	16.159	15.937	16.13	15.896	11.157	5.8174
15.221	15.223	15.406	15.424	15.634	16.029	11.157	5.8174
15.218	15.182	15.327	15.024	15.481	16.019	11.157	5.8174
15.142	15.056	15.066	15.118	15.362	14.854	11.157	5.8174
15.412	15.311	14.948	14.866	15.889	14.852	11.275	5.8174
14.998	14.961	14.697	15.224	15.358	14.762	11.309	5.8174
14.819	14.807	14.751	14.556	15.162	14.582	11.297	5.8174
15.055	15.136	14.812	15.491	15.242	15.068	11.286	5.8174
15.516	15.6	15.853	16.044	15.941	15.499	11.286	5.8174
15.914	16.108	16.444	17.017	16.576	15.81	11.299	5.8174
15.723	15.909	16.175	16.886	16.61	15.493	11.299	5.8174
14.284	14.452	14.788	15.006	14.825	14.973	10.516	5.8174
14.281	14.37	14.659	14.796	15.132	15.29	10.516	5.8174
14.19	14.247	14.589	14.892	15.075	14.425	10.516	5.8174
14.316	14.301	14.706	14.649	14.881	13.849	10.516	5.8174
14.302	14.349	14.742	14.638	14.881	13.849	10.516	5.8174
15.964	15.886	15.83	15.524	17.135	13.849	10.516	5.8174
12.361	12.42	12.5	12.32	12.851	12.454	10.206	5.7083
12.611	12.685	12.836	12.539	12.822	12.454	10.206	5.7083
16.183	16.208	15.982	16.04	16.357	12.642	10.032	5.7625
15.446	15.498	15.335	15.545	15.862	12.766	10.032	5.7625
14.774	14.797	14.492	15.368	16.092	13.098	10.836	5.7432
14.422	14.638	14.362	15.303	15.896	11.788	10.836	5.7432
14.366	14.528	14.505	15.662	15.44	13.88	10.841	5.7432
13.96	14.076	13.995	15.223	13.772	13.764	10.354	5.7432
13.649	13.773	13.531	14.639	13.233	13.764	10.354	5.7432
14.153	14.314	14.051	14.902	12.899	13.672	10.109	5.7432
13.697	13.793	13.437	13.157	13.052	10.915	9.9421	5.5693
13.611	13.697	13.276	12.816	11.431	10.975	9.9421	5.5693
13.52	13.507	12.913	12.759	11.355	10.954	9.3764	5.5693
13.063	13.029	12.591	12.477	11.378	10.863	9.5063	5.5693
13.341	13.342	12.755	12.613	11.863	10.832	9.6677	5.8235
13.421	13.485	13.229	12.851	12.181	10.836	9.6677	5.8235
13.434	13.413	13.446	13.327	12.929	11.018	10.258	5.8235
13.36	13.444	13.71	12.511	12.78	11.018	10.258	5.8235
13.255	13.143	12.878	11.717	12.245	11.016	10.258	5.8235
13.584	13.592	13.24	11.747	12.427	11.051	10.258	5.8235
14.03	14.21	13.44	11.85	11.931	11.183	10.258	5.8235
16.719	17.449	17.896	15.66	16.2	16.513	10.258	5.8235
16.287	16.394	17.102	15.74	16.172	15.794	9.9463	5.8235
16.685	16.626	17.537	16.438	17.357	15.885	10.945	5.8235
16.986	16.936	18.588	17.492	17.601	16.172	10.943	5.8235
19.651	19.508	21.852	20.333	21.755	17.383	11.585	5.8235
20.957	21.487	22.351	20.586	23.443	17.383	11.585	5.8235
20.429	21.359	22.05	21.063	23.444	17.383	11.585	5.8235
20.681	21.635	22.319	21.208	23.451	17.383	11.585	5.8235
22.024	22.457	22.511	21.355	24.028	17.383	11.585	5.8235
22.406	22.318	21.81	19.12	24.028	17.383	11.585	5.8235
22.332	22.27	21.662	19.025	24.028	17.383	11.585	5.8235
22.332	22.27	21.662	19.025	24.028	17.383	11.585	5.8235
24.441	24.253	24.05	20.592	24.028	17.383	11.585	5.8235
27.525	26.041	29.651	27.795	24.028	17.383	11.585	5.8235
27.525	26.041	29.651	27.795	24.028	17.383	11.585	5.8235
33.6	30.124	26.029	30.434	24.028	17.383	11.585	5.8235
33.6	30.122	26.027	30.418	24.028	17.383	11.585	5.8235
33.6	30.122	26.027	30.418	24.028	17.383	11.585	5.8235
Inf	46.577	37.758	30.625	24.028	17.383	11.585	5.8235
