15.36	15.352	15.54	15.461	15.378	12.644	10.303	5.8312
16.207	16.291	17.144	16.392	15.042	12.969	10.321	5.8312
16.368	16.4	17.287	16.503	14.756	13.134	10.321	5.8312
15.546	15.365	16.405	15.331	14.745	12.973	10.31	5.8312
15.328	15.16	16.172	15.312	14.724	12.972	10.31	5.8312
15.65	15.443	16.172	15.529	14.665	14.309	10.754	5.8312
15.591	15.332	15.865	14.901	14.616	14.403	10.754	5.8312
15.446	15.35	15.724	15.072	14.836	16.466	11.025	5.8312
16.099	15.973	16.326	16.027	16.501	16.401	11.16	5.8312
15.428	15.324	15.338	15.446	15.887	16.473	11.16	5.8312
15.508	15.352	15.367	15.127	15.809	16.473	11.16	5.8312
15.461	15.247	14.947	15.254	15.611	15.283	11.161	5.8312
15.824	15.607	14.921	15.279	16.367	15.291	11.22	5.8312
14.944	14.883	14.201	15.325	15.577	15.226	11.253	5.8312
14.802	14.79	14.462	14.694	15.274	14.975	11.232	5.8312
14.958	14.955	14.247	15.475	15.193	15.14	11.22	5.8312
15.526	15.568	15.448	15.925	15.848	15.409	11.22	5.8312
15.776	15.891	16.097	16.924	16.573	16.165	11.234	5.8312
15.753	15.874	15.945	16.782	16.603	15.937	11.234	5.8312
13.615	13.742	14.076	14.34	14.215	15.362	10.717	5.8312
13.75	13.771	14.009	14.284	14.373	15.524	10.717	5.8312
13.691	13.694	13.958	14.378	14.374	14.801	10.717	5.8312
13.891	13.843	14.234	14.206	14.165	14.418	10.717	5.8312
13.875	13.892	14.244	14.2	14.165	14.418	10.717	5.8312
16.624	16.429	16.142	16.155	17.4	14.418	10.717	5.8312
12.746	12.662	12.449	12.727	13.048	12.97	10.31	5.7459
13.027	12.974	12.895	13.078	13.028	12.97	10.31	5.7459
16.953	16.939	16.369	17.036	17.035	13.586	10.154	5.7815
16.389	16.379	15.974	16.529	16.511	13.698	10.154	5.7815
15.545	15.528	14.871	16.178	16.558	14.14	10.554	5.7573
15.099	15.4	14.84	16.125	16.429	12.992	10.554	5.7573
14.998	15.274	14.806	16.371	15.97	14.589	10.564	5.7573
14.46	14.653	14.102	16.158	14.625	14.363	10.308	5.7573
14.183	14.448	13.691	15.451	13.895	14.363	10.308	5.7573
14.868	15.186	14.417	15.806	13.478	14.199	9.9787	5.7573
14.498	14.716	13.998	14.069	13.507	11.516	9.8224	5.5661
14.597	14.729	14.016	13.946	12.313	11.575	9.8224	5.5661
14.535	14.52	13.392	13.924	12.241	11.566	9.5231	5.5661
13.951	13.841	13.085	13.398	12.33	11.478	9.6407	5.5661
14.344	14.259	13.229	13.515	12.887	11.527	9.7806	5.836
14.393	14.406	13.99	13.666	13.129	11.528	9.7806	5.836
14.384	14.233	14.221	13.92	13.929	11.723	10.513	5.836
14.342	14.362	15.18	13.217	13.779	11.723	10.513	5.836
14.233	14.002	13.901	12.206	13.102	11.723	10.513	5.836
14.36	14.299	14.121	12.252	13.307	11.772	10.513	5.836
14.526	14.773	14.331	12.641	12.754	11.768	10.513	5.836
16.646	17.56	19.722	16.753	17.161	16.473	10.513	5.836
16.448	16.596	18.308	17.049	17.136	15.887	10.114	5.836
16.844	16.398	18.567	18.116	17.854	15.925	10.645	5.836
17.271	16.774	19.555	19.105	18.231	16.628	10.645	5.836
20.588	19.339	22.314	21.791	22.347	17.666	11.394	5.836
22.288	22.635	22.592	21.98	23.257	17.666	11.394	5.836
21.682	22.45	21.969	22.397	23.266	17.666	11.394	5.836
22.014	22.857	22.26	22.659	23.273	17.666	11.394	5.836
23.674	23.951	22.425	22.865	24.04	17.666	11.394	5.836
24.445	23.983	22.009	19.99	24.04	17.666	11.394	5.836
24.231	23.804	21.862	19.905	24.04	17.666	11.394	5.836
24.231	23.804	21.862	19.905	24.04	17.666	11.394	5.836
26.606	26.266	25.834	20.88	24.04	17.666	11.394	5.836
30.115	28.17	31.346	28.948	24.04	17.666	11.394	5.836
30.115	28.17	31.346	28.948	24.04	17.666	11.394	5.836
35.849	32.303	27.34	30.499	24.04	17.666	11.394	5.836
35.849	32.301	27.34	30.495	24.04	17.666	11.394	5.836
35.849	32.301	27.34	30.495	24.04	17.666	11.394	5.836
Inf	46.616	37.804	30.679	24.04	17.666	11.394	5.836
