17.775	17.786	18.057	17.045	16.637	15.267	14.137	7.6202
18.164	18.579	19.524	18.02	16.116	15.331	14.162	7.6202
18.264	18.658	19.349	17.992	16.722	15.369	14.162	7.6202
18.342	18.648	19.394	18.01	16.601	14.135	14.125	7.6202
17.859	18.194	18.897	17.673	16.282	14.082	14.125	7.6202
18.044	18.149	18.958	17.574	16.146	13.652	14.162	7.6202
17.245	17.141	17.291	16.299	16.206	16.135	14.163	7.6202
17.538	17.486	17.477	16.876	16.35	16.225	14.134	7.6202
18.571	18.363	18.514	18.285	19.53	16.274	14.147	7.6202
18.581	18.363	18.374	18.299	19.55	15.97	14.147	7.6202
18.829	18.556	18.405	18.13	19.281	15.97	14.147	7.6202
18.857	18.527	18.399	18.212	19.358	15.967	14.144	7.6202
18.901	18.52	18.323	17.959	19.466	15.986	14.273	7.6202
19.395	19.146	18.566	19.425	19.475	15.689	14.278	7.6202
19.415	19.16	18.59	19.455	19.499	17.266	14.251	7.6202
19.316	18.779	17.333	19.433	19.541	17.233	14.246	7.6202
19.614	19.209	18.172	19.647	19.609	17.29	14.246	7.6202
19.42	19.086	18.107	19.444	19.374	17.135	14.247	7.6202
19.22	18.893	18.025	19.369	19.39	17.94	14.247	7.6202
19.143	18.896	18.243	19.214	18.974	17.886	13.509	7.6202
19.194	18.931	18.23	19.096	19.214	18.21	13.509	7.6202
19.302	18.924	18.209	19.818	19.038	18.263	13.509	7.6202
19.338	19.175	19.35	19.572	18.928	18.042	13.509	7.6202
19.362	19.225	19.445	19.588	18.928	18.042	13.509	7.6202
19.637	19.542	19.626	19.842	19.189	18.042	13.509	7.6202
12.451	12.385	12.255	12.167	11.823	10.769	13.589	7.5988
12.45	12.372	12.253	12.167	11.806	10.769	13.589	7.5988
19.306	19.33	19.36	19.342	18.706	17.579	13.438	7.6136
18.928	18.941	18.947	18.995	18.539	18	13.438	7.6136
18.933	18.991	18.949	19.053	18.67	18.121	14.494	7.6093
18.419	18.643	18.998	18.997	18.517	17.548	14.494	7.6093
18.593	18.794	19.136	19.517	18.946	17.922	14.519	7.6093
18.744	18.89	18.996	19.34	18.648	17.925	13.887	7.6093
17.224	17.35	16.912	16.522	15.854	17.925	13.887	7.6093
17.302	17.433	16.936	17.079	15.925	17.903	13.859	7.6093
17.14	17.268	16.774	16.687	15.693	16.392	13.816	7.5822
17.001	17.216	16.846	16.455	15.408	16.285	13.816	7.5822
16.937	17.131	16.737	16.408	15.413	16.229	13.062	7.5822
16.06	16.08	15.922	14.663	14.883	16.061	13.097	7.5822
16.079	16.107	15.954	14.643	14.907	16.017	13.15	7.6233
15.909	16.043	16.019	14.652	14.982	16.016	13.15	7.6233
16.996	17.174	17.285	16.43	16.463	16.138	13.242	7.6233
16.835	17.079	17.238	16.259	16.361	16.138	13.242	7.6233
15.378	14.928	13.749	13.31	14.23	16.136	13.242	7.6233
15.24	15.004	13.8	13.346	14.266	16.135	13.242	7.6233
15.258	15.015	13.789	13.333	14.203	16.136	13.242	7.6233
19.552	20.49	21.052	19.273	20.221	12.812	13.242	7.6233
20.365	19.693	19.853	19.111	20.286	12.712	13.107	7.6233
19.525	18.758	20.039	21.213	20.112	12.695	14.319	7.6233
20.447	19.583	21.532	23.69	23.428	20.197	14.319	7.6233
21.419	20.308	22.73	26.261	24.656	21.297	14.589	7.6233
26.485	25.362	24.424	29.551	27.382	21.696	14.589	7.6233
24.442	24.929	23.685	29.212	27.382	21.699	14.589	7.6233
24.58	25.096	23.847	29.54	27.388	21.699	14.589	7.6233
25.132	25.893	23.914	29.896	28.071	21.699	14.589	7.6233
28.325	25.947	23.92	28.611	28.071	21.699	14.589	7.6233
28.182	25.906	23.842	28.373	28.071	21.699	14.589	7.6233
28.182	25.906	23.842	28.373	28.071	21.699	14.589	7.6233
27.815	25.64	31.902	29.354	28.071	21.699	14.589	7.6233
28.248	25.897	33.856	32.184	28.071	21.699	14.589	7.6233
28.248	25.897	33.856	32.184	28.071	21.699	14.589	7.6233
37.93	34.342	29.981	34.619	28.071	21.699	14.589	7.6233
37.93	34.342	29.981	34.619	28.071	21.699	14.589	7.6233
37.93	34.342	29.981	34.619	28.071	21.699	14.589	7.6233
Inf	50.734	41.89	34.77	28.071	21.699	14.589	7.6233
