83.045	83.812	86.085	87.637	106.54	172	270.59	477.17
77.031	78.515	77.475	83.81	114.31	166.26	270.31	477.17
76.946	79.173	77.291	83.086	114.54	163.07	270.31	477.17
84.477	86.907	84.43	90.775	114.95	164.2	270.12	477.17
86.692	89.105	87.195	90.46	112.58	164.2	270.12	477.17
85.198	85.627	84.968	91.246	115.68	151.32	262.82	477.17
87.293	87.945	87.249	94.641	115.14	152.21	262.79	477.17
87.428	88.17	87.618	96.062	111.9	140.49	260.63	477.17
83.818	83.949	83.382	88.066	104.75	141.32	257.36	477.17
90.239	89.935	90.707	93.027	109.27	138.52	257.36	477.17
90.342	90.365	91.567	98.082	111.7	138.58	257.36	477.17
91.305	91.831	93.156	97.467	111.84	150.79	257.31	477.17
88.124	88.831	93.384	98.22	104.44	150.74	252.84	477.17
93.695	94.745	98.941	95.8	109.79	151.39	252.21	477.17
95.383	95.638	98.149	103.64	111.85	154.17	253.59	477.17
91.483	89.904	92.925	95.796	109.49	150.19	253.79	477.17
87.214	86.404	85.985	92.235	104.61	145.67	253.79	477.17
83.499	81.794	80.753	84.867	102.16	143.24	253.51	477.17
87.702	87.012	85.875	83.653	101.66	148.09	253.51	477.17
94.88	93.889	92.361	93.144	109.84	151.15	262.79	477.17
95.371	95.312	94.462	97.686	105.12	146.32	262.79	477.17
98.897	99.282	98.012	98.602	106.26	156.96	262.79	477.17
98.614	100.01	98.406	101.24	110.18	166.82	262.79	477.17
98.833	99.644	97.752	102.53	110.18	166.82	262.79	477.17
84.049	86.056	89.356	93.018	96.493	166.82	262.79	477.17
127.83	127.25	128.09	134.68	133.13	191.4	274.78	480.69
122.36	122.21	122.51	131.2	134.98	191.4	274.78	480.69
78.751	78.957	82.565	88.455	102.15	181.63	273.53	480.14
84.974	85.07	87.677	93.102	106.51	178.78	273.53	480.14
87.554	88.162	93.041	94.501	105.02	174.7	257.55	481.9
89.67	89.074	94.074	94.861	106.04	187.39	257.55	481.9
89.843	89.727	92.53	92.367	110.51	165.66	257.23	481.9
93.044	93.425	97.058	97.95	125.09	168.2	267.46	481.9
94.483	95.14	100.29	100.5	127.96	168.2	267.46	481.9
88.002	88.288	94.227	95.876	127.46	169.92	273.1	481.9
85.254	85.538	91.882	105.01	120.8	192.73	275.8	488.4
87.126	87.623	95.615	110.93	138.97	191.53	275.8	488.4
86.379	87.774	97.599	113.34	142.64	191.85	282.63	488.4
92.02	93.701	102.13	114.89	140.71	195.12	282.6	488.4
87.79	88.836	99.73	113.29	131.92	193.8	278.6	475.41
83.89	84.435	91.267	104.23	124.51	193.71	278.6	475.41
77.791	79.59	84.646	94.373	113.75	188.93	266.78	475.41
79.885	80.539	82.562	105.6	117.09	188.93	266.78	475.41
76.673	77.803	79.634	108.22	117.13	188.97	266.78	475.41
70.48	71.303	74.087	106.54	111.94	187.57	266.78	475.41
64.014	63.495	71.117	101.95	116.04	183.16	266.78	475.41
45.187	44.834	48.103	70.797	86.79	135.34	266.78	475.41
44.771	45.595	48.215	65.802	86.935	141.17	273.28	475.41
41.129	42.447	46.191	61.869	80.681	140.64	260.28	475.41
37.352	39.907	41.837	58.716	79.882	139.06	260.32	475.41
19.821	22.741	26.542	42.67	69.472	128.44	247.31	475.41
15.71	17.946	24.251	40.909	61.186	128.44	247.31	475.41
15.552	18.026	24.364	40.296	61.185	128.44	247.31	475.41
14.456	17.066	23.615	39.772	61.177	128.44	247.31	475.41
10.576	14.556	23.131	39.243	60.018	128.44	247.31	475.41
8.7051	12.412	21.168	42.796	60.018	128.44	247.31	475.41
8.7139	12.415	21.469	43.091	60.018	128.44	247.31	475.41
8.7139	12.415	21.469	43.091	60.018	128.44	247.31	475.41
5.835	9.4021	19.027	39.007	60.018	128.44	247.31	475.41
3.5557	7.7359	15.692	31.385	60.018	128.44	247.31	475.41
3.5557	7.7359	15.692	31.385	60.018	128.44	247.31	475.41
0.94531	6.0124	16.767	28.028	60.018	128.44	247.31	475.41
0.94531	6.0127	16.768	28.031	60.018	128.44	247.31	475.41
0.94531	6.0127	16.768	28.031	60.018	128.44	247.31	475.41
0	3.9877	11.97	27.949	60.018	128.44	247.31	475.41
